Date,Open,High,Low,Close,Adj Close,Volume
1/2/2018,267.839996,268.809998,267.399994,268.769989,251.651047,86655700
1/3/2018,268.959991,270.640015,268.959991,270.470001,253.242798,90070400
1/4/2018,271.200012,272.160004,270.540009,271.609985,254.31012,80636400
1/5/2018,272.51001,273.559998,271.950012,273.420013,256.004944,83524000
1/8/2018,273.309998,274.100006,272.980011,273.920013,256.473022,57319200
1/9/2018,274.399994,275.25,274.079987,274.540009,257.053528,57254000
1/10/2018,273.679993,274.420013,272.920013,274.119995,256.660217,69574300
1/11/2018,274.75,276.119995,274.559998,276.119995,258.532867,62361500
1/12/2018,276.420013,278.109985,276.079987,277.920013,260.218292,90816100
1/16/2018,279.350006,280.089996,276.179993,276.970001,259.328766,106555100
1/17/2018,278.029999,280.049988,276.970001,279.609985,261.800568,113258800
1/18/2018,279.480011,279.959991,278.579987,279.140015,261.360565,100728000
1/19/2018,279.799988,280.410004,279.140015,280.410004,262.54953,140920100
1/22/2018,280.170013,282.690002,280.109985,282.690002,264.684479,91322400
1/23/2018,282.73999,283.619995,282.369995,283.290009,265.246155,97084700
1/24/2018,284.019989,284.700012,281.839996,283.179993,265.143188,134816100
1/25/2018,284.160004,284.269989,282.399994,283.299988,265.255554,84587300
1/26/2018,284.25,286.630005,283.959991,286.579987,268.32666,107743100
1/29/2018,285.929993,286.429993,284.5,284.679993,266.547668,90118300
1/30/2018,282.600006,284.73999,281.220001,281.76001,263.813629,131796400
1/31/2018,282.730011,283.299988,280.679993,281.899994,263.944733,108364800
2/1/2018,281.070007,283.059998,280.679993,281.579987,263.645111,90102500
2/2/2018,280.079987,280.230011,275.410004,275.450012,257.905579,173174800
2/5/2018,273.450012,275.850006,263.309998,263.929993,247.119278,294681800
2/6/2018,259.940002,269.700012,258.700012,269.130005,251.988144,355026800
2/7/2018,268.5,272.359985,267.579987,267.670013,250.621094,167376100
2/8/2018,268.01001,268.170013,257.589996,257.630005,241.220596,246449500
2/9/2018,260.799988,263.609985,252.919998,261.5,244.84407,283565300
2/12/2018,263.829987,267.01001,261.660004,265.339996,248.439499,143736000
2/13/2018,263.970001,266.619995,263.309998,266,249.05748,81223600
2/14/2018,264.309998,270,264.299988,269.589996,252.418808,120735700
2/15/2018,271.570007,273.040009,268.769989,273.029999,255.639709,111200300
2/16/2018,272.320007,275.320007,272.269989,273.109985,255.714584,160420100
2/20/2018,272.029999,273.670013,270.5,271.399994,254.11351,86369700
2/21/2018,271.899994,274.720001,269.940002,270.049988,252.849472,98883700
2/22/2018,271.100006,273.049988,269.640015,270.399994,253.177246,110511300
2/23/2018,271.790009,274.709991,271.25,274.709991,257.212677,92766400
2/26/2018,275.929993,278.01001,275.26001,277.899994,260.199585,86491400
2/27/2018,278.109985,278.920013,274.359985,274.429993,256.9505,99099200
2/28/2018,275.679993,276.190002,271.290009,271.649994,254.347626,121907800
3/1/2018,271.410004,273.170013,266,267.700012,250.6492,176855100
3/2/2018,265.799988,269.720001,264.820007,269.079987,251.94133,139083200
3/5/2018,267.730011,272.890015,267.609985,272.190002,254.853226,97307400
3/6/2018,273.299988,273.390015,271.179993,272.880005,255.499283,79213200
3/7/2018,270.420013,273.179993,270.200012,272.779999,255.40564,87063500
3/8/2018,273.549988,274.23999,272.420013,274.100006,256.641541,66901200
3/9/2018,275.700012,278.869995,275.339996,278.869995,261.107727,113625300
3/12/2018,279.200012,279.910004,278.079987,278.519989,260.780029,71924800
3/13/2018,279.839996,280.410004,276.029999,276.720001,259.094635,91968900
3/14/2018,277.809998,278.019989,274.670013,275.299988,257.765076,105895100
3/15/2018,275.880005,276.609985,274.429993,275,257.484253,83433000
3/16/2018,274.5,275.390015,274.140015,274.200012,257.763458,100343700
3/19/2018,273.350006,274.399994,268.619995,270.48999,254.275757,109208400
3/20/2018,270.940002,271.670013,270.179993,270.950012,254.708191,59757300
3/21/2018,270.899994,273.269989,270.190002,270.429993,254.219406,78709600
3/22/2018,267.910004,268.869995,263.359985,263.670013,247.864655,148785900
3/23/2018,264.170013,264.540009,257.829987,258.049988,242.581528,183534800
3/26/2018,262.130005,265.429993,259.410004,265.109985,249.218323,141956100
3/27/2018,266.170013,266.769989,258.839996,260.600006,244.978653,129941400
3/28/2018,260.75,262.640015,258.579987,259.829987,244.254776,146452300
3/29/2018,261.119995,265.26001,259.839996,263.149994,247.375809,111601600
4/2/2018,262.549988,263.130005,254.669998,257.470001,242.036255,186286300
4/3/2018,258.869995,261.309998,256.839996,260.769989,245.138489,119956900
4/4/2018,256.75,264.359985,256.600006,263.559998,247.761246,123715300
4/5/2018,265.549988,266.640015,264.320007,265.640015,249.716583,82652600
4/6/2018,263.420013,265.109985,258,259.720001,244.151428,179521200
4/9/2018,261.369995,264.839996,259.940002,261,245.35466,105442900
4/10/2018,264.269989,266.040009,262.980011,265.149994,249.25589,103529000
4/11/2018,263.470001,265.640015,263.390015,263.76001,247.949234,91140200
4/12/2018,265.26001,267,265.059998,265.929993,249.989136,68890500
4/13/2018,267.410004,267.540009,264.01001,265.149994,249.25589,85079200
4/16/2018,267,268.200012,266.070007,267.329987,251.305252,63405300
4/17/2018,269.329987,270.869995,268.75,270.190002,253.99382,64682000
4/18/2018,270.690002,271.299988,269.869995,270.390015,254.181808,57303900
4/19/2018,269.649994,269.880005,267.720001,268.890015,252.771713,77655900
4/20/2018,268.809998,269.059998,265.609985,266.609985,250.628357,99953100
4/23/2018,267.26001,267.890015,265.350006,266.570007,250.590775,65558000
4/24/2018,267.730011,267.980011,261.279999,262.980011,247.216019,112885500
4/25/2018,262.910004,264.130005,260.850006,263.630005,247.827057,103840900
4/26/2018,264.790009,267.25,264.290009,266.309998,250.346329,67731900
4/27/2018,267,267.339996,265.5,266.559998,250.58139,57053600
4/30/2018,267.26001,267.890015,264.429993,264.51001,248.654266,82182300
5/1/2018,263.869995,265.100006,262.109985,264.980011,249.096115,74203400
5/2/2018,264.76001,265.679993,262.76001,263.200012,247.422791,86368900
5/3/2018,262.26001,263.359985,259.049988,262.619995,246.877579,136311500
5/4/2018,261.519989,266.790009,261.149994,266.019989,250.073746,91222100
5/7/2018,266.890015,268.019989,266.109985,266.920013,250.919815,55304900
5/8/2018,266.5,267.329987,265.149994,266.920013,250.919815,67499200
5/9/2018,267.679993,269.869995,267.089996,269.5,253.345139,59666100
5/10/2018,270.339996,272.390015,270.220001,272.019989,255.714005,72063900
5/11/2018,272.160004,273.149994,271.579987,272.850006,256.494293,59871500
5/14/2018,273.339996,274.079987,272.359985,272.980011,256.616547,54790600
5/15/2018,271.589996,271.609985,270.029999,271.100006,254.849228,87036100
5/16/2018,271.140015,272.76001,271.109985,272.23999,255.920883,53942600
5/17/2018,271.940002,273.230011,271.130005,272.01001,255.704681,56536400
5/18/2018,271.619995,272.029999,270.929993,271.329987,255.065491,64368000
5/21/2018,273.01001,273.980011,272.570007,273.369995,256.983124,58025900
5/22/2018,273.959991,274.25,272.23999,272.609985,256.268738,52966400
5/23/2018,271.170013,273.390015,270.98999,273.359985,256.973755,64694200
5/24/2018,272.910004,273.220001,270.779999,272.799988,256.447327,76043800
5/25/2018,272.149994,272.859985,271.579987,272.149994,255.836365,56374800
5/29/2018,270.309998,271.170013,267.76001,269.019989,252.893936,115908600
5/30/2018,270.5,273.109985,270.420013,272.609985,256.268738,69678400
5/31/2018,272.149994,272.48999,270.26001,270.940002,254.698807,93519900
6/1/2018,272.410004,273.940002,272.329987,273.600006,257.199432,71258400
6/4/2018,274.529999,275.190002,274.26001,274.899994,258.421417,45385200
6/5/2018,275.049988,275.529999,274.179993,275.100006,258.609467,51135000
6/6/2018,275.790009,277.519989,275.089996,277.399994,260.771606,62732200
6/7/2018,277.950012,278.279999,276.339996,277.369995,260.743378,72969400
6/8/2018,276.850006,278.25,276.660004,278.190002,261.514221,72139700
6/11/2018,278.440002,279.369995,278.309998,278.559998,261.862061,58892500
6/12/2018,279.029999,279.329987,278.190002,278.920013,262.2005,72329000
6/13/2018,279.190002,279.480011,277.799988,278.029999,261.3638,79070600
6/14/2018,279.01001,279.329987,278.059998,278.730011,262.021851,77097600
6/15/2018,276.600006,277.51001,275.350006,277.130005,261.687592,120041600
6/18/2018,275.48999,276.700012,274.950012,276.559998,261.149384,52917600
6/19/2018,274,275.75,273.529999,275.5,260.148407,97531500
6/20/2018,276.269989,276.720001,275.589996,275.970001,260.592285,53785500
6/21/2018,275.959991,275.980011,273.679993,274.23999,258.958649,71061400
6/22/2018,275.660004,275.790009,274.48999,274.73999,259.430847,54898500
6/25/2018,273.440002,273.619995,269.100006,271,255.899139,137854200
6/26/2018,271.640015,272.559998,270.790009,271.600006,256.465729,68547400
6/27/2018,272.26001,273.869995,269.179993,269.350006,254.34111,105110700
6/28/2018,269.290009,271.75,268.48999,270.890015,255.795349,76650500
6/29/2018,272.119995,273.660004,271.149994,271.279999,256.163635,97592500
7/2/2018,269.51001,272.040009,269.23999,271.859985,256.711212,63554800
7/3/2018,272.869995,272.980011,270.420013,270.899994,255.804764,42187100
7/5/2018,272.170013,273.179993,270.959991,273.109985,257.891602,56925900
7/6/2018,273.140015,275.839996,272.709991,275.420013,260.072906,66493700
7/9/2018,276.549988,277.959991,276.5,277.899994,262.414734,50550400
7/10/2018,278.410004,279.01001,278.079987,278.899994,263.358948,51966800
7/11/2018,277.149994,278.040009,276.519989,276.859985,261.432648,77054700
7/12/2018,278.279999,279.429993,277.600006,279.369995,263.802765,60124700
7/13/2018,279.170013,279.929993,278.660004,279.589996,264.010498,48216000
7/16/2018,279.640015,279.799988,278.839996,279.339996,263.774475,48201000
7/17/2018,278.470001,280.910004,278.410004,280.470001,264.841461,52315500
7/18/2018,280.559998,281.179993,280.059998,281.059998,265.398621,44593500
7/19/2018,280.309998,280.73999,279.459991,280,264.397675,61412100
7/20/2018,279.769989,280.480011,279.5,279.679993,264.09549,82337700
7/23/2018,279.450012,280.429993,279.059998,280.200012,264.586517,47047600
7/24/2018,281.790009,282.559998,280.630005,281.609985,265.917969,68026900
7/25/2018,281.329987,284.369995,281.279999,284.01001,268.184204,78882900
7/26/2018,283.200012,284.109985,283.089996,283.339996,267.551575,57919500
7/27/2018,283.709991,283.820007,280.380005,281.420013,265.738617,76768700
7/30/2018,281.51001,281.690002,279.359985,279.950012,264.350464,63742500
7/31/2018,280.809998,282.019989,280.380005,281.329987,265.653534,68570500
8/1/2018,281.559998,282.130005,280.130005,280.859985,265.209717,53853300
8/2/2018,279.390015,282.579987,279.160004,282.390015,266.654541,63426400
8/3/2018,282.529999,283.660004,282.329987,283.600006,267.797028,53935400
8/6/2018,283.640015,284.98999,283.200012,284.640015,268.779144,39400900
8/7/2018,285.390015,286.01001,285.23999,285.579987,269.666748,43196600
8/8/2018,285.390015,285.910004,284.940002,285.459991,269.553375,42114600
8/9/2018,285.529999,285.970001,284.920013,285.070007,269.18515,35717000
8/10/2018,283.450012,284.059998,282.359985,283.160004,267.381592,77076000
8/13/2018,283.470001,284.160004,281.769989,282.100006,266.380676,65732900
8/14/2018,282.920013,284.170013,282.480011,283.899994,268.080292,43842000
8/15/2018,282.380005,282.540009,280.160004,281.779999,266.078522,102925400
8/16/2018,283.399994,285.040009,283.359985,284.059998,268.231476,69967900
8/17/2018,283.829987,285.559998,283.369995,285.059998,269.17572,65618500
8/20/2018,285.570007,285.970001,285.059998,285.670013,269.75174,39807500
8/21/2018,286.25,287.309998,285.709991,286.339996,270.38443,67272000
8/22/2018,285.880005,286.76001,285.579987,286.170013,270.223846,44993300
8/23/2018,285.970001,286.940002,285.429993,285.790009,269.865112,49204900
8/24/2018,286.440002,287.670013,286.380005,287.51001,271.489227,57487400
8/27/2018,288.859985,289.899994,288.679993,289.779999,273.632782,57072400
8/28/2018,290.299988,290.420013,289.399994,289.920013,273.764954,46943500
8/29/2018,290.160004,291.73999,289.890015,291.480011,275.238007,61485500
8/30/2018,290.940002,291.359985,289.630005,290.299988,274.123779,61229500
8/31/2018,289.839996,290.809998,289.290009,290.309998,274.133148,66140800
9/4/2018,289.839996,290.209991,288.679993,289.809998,273.661072,57594400
9/5/2018,289.410004,289.640015,287.890015,289.029999,272.92453,72452400
9/6/2018,289.149994,289.48999,287,288.160004,272.103027,65909900
9/7/2018,286.980011,288.700012,286.709991,287.600006,271.574158,73524800
9/10/2018,288.73999,289.040009,287.880005,288.100006,272.046326,50210900
9/11/2018,287.369995,289.549988,286.980011,289.049988,272.943359,50530500
9/12/2018,289.059998,289.799988,288.230011,289.119995,273.009491,59810800
9/13/2018,290.320007,291.040009,290,290.829987,274.624237,51034200
9/14/2018,291.059998,291.269989,290,290.880005,274.671417,55079900
9/17/2018,290.820007,290.859985,289.029999,289.339996,273.217255,68244000
9/18/2018,289.579987,291.579987,289.549988,290.910004,274.699799,61930400
9/19/2018,290.970001,291.690002,290.829987,291.220001,274.992462,49080600
9/20/2018,292.640015,293.940002,291.23999,293.579987,277.220947,100360600
9/21/2018,293.089996,293.220001,291.809998,291.98999,276.967651,105479700
9/24/2018,291.339996,291.5,290.369995,291.019989,276.047607,53409600
9/25/2018,291.529999,291.649994,290.480011,290.75,275.791473,44370000
9/26/2018,290.910004,292.23999,289.410004,289.880005,274.966248,79739700
9/27/2018,290.410004,291.910004,290.100006,290.690002,275.734558,59249500
9/28/2018,289.98999,291.279999,289.950012,290.720001,275.763031,70091400
10/1/2018,292.109985,292.929993,290.980011,291.730011,276.7211,62078900
10/2/2018,291.559998,292.359985,291.140015,291.559998,276.559814,47258200
10/3/2018,292.73999,293.209991,291.320007,291.720001,276.711639,64694600
10/4/2018,291.179993,291.23999,287.660004,289.440002,274.548889,111545900
10/5/2018,289.690002,290.269989,286.220001,287.820007,273.012207,105951700
10/8/2018,287.049988,288.220001,285.5,287.820007,273.012207,87742200
10/9/2018,287.390015,288.859985,286.769989,287.399994,272.613861,74339000
10/10/2018,286.829987,286.910004,277.880005,278.299988,263.981995,214731000
10/11/2018,277.079987,278.899994,270.359985,272.170013,258.16745,274840500
10/12/2018,276.769989,277.089996,272.369995,275.950012,261.752899,183186500
10/15/2018,275.549988,277.040009,274.299988,274.399994,260.282654,102263700
10/16/2018,276.600006,280.820007,276.070007,280.399994,265.973938,118255800
10/17/2018,280.440002,281.149994,277.559998,280.450012,266.021454,110626000
10/18/2018,279.399994,280.070007,274.970001,276.399994,262.179749,134557500
