Date,Open,High,Low,Close,Adj Close,Volume
2/14/2018,167.110001,171.720001,166.539993,171.479996,164.695053,622400
2/15/2018,173.100006,174.789993,171.110001,174.789993,167.8741,710900
2/16/2018,174.289993,176.119995,173.600006,174.350006,167.451508,899400
2/20/2018,173.389999,176.110001,173.279999,174.779999,167.864487,1619400
2/21/2018,175.5,177.009995,173.869995,173.910004,167.028931,516700
2/22/2018,174.509995,175.5,173.490005,173.970001,167.086563,410900
2/23/2018,175.330002,177.509995,174.979996,177.509995,170.48645,394500
2/26/2018,178.320007,180.199997,178.289993,180.160004,173.031631,997300
2/27/2018,180.330002,181.080002,178.509995,178.509995,171.446884,1280100
2/28/2018,179.410004,180.309998,177.339996,177.339996,170.323181,456800
3/1/2018,177.839996,178.419998,173.050003,174.550003,167.6436,1264900
3/2/2018,172.559998,176.779999,171.949997,176.5,169.516418,655900
3/5/2018,175.559998,178.869995,175.220001,178.309998,171.254837,473200
3/6/2018,179.220001,179.610001,177.970001,178.910004,171.831055,6564500
3/7/2018,177.580002,180.229996,177.100006,180.039993,172.916351,651700
3/8/2018,180.619995,181.070007,179.699997,180.740005,173.588684,558500
3/9/2018,182.089996,184.309998,181.919998,184.309998,177.01741,671500
3/12/2018,184.899994,185.639999,184.289993,184.960007,177.641708,778600
3/13/2018,185.809998,186.360001,182.100006,182.720001,175.490311,835200
3/14/2018,183.589996,183.809998,181.830002,182.759995,175.528748,495500
3/15/2018,182.869995,183.830002,181.940002,182.800003,175.567139,388100
3/16/2018,182.729996,183.289993,181.949997,182.210007,175.363129,312900
3/19/2018,180.639999,180.639999,177.020004,178.630005,171.917664,748100
3/20/2018,178.139999,179.389999,177.770004,178.809998,172.090881,404800
3/21/2018,178.479996,180.25,177.470001,178.029999,171.340179,490100
3/22/2018,175.720001,176.860001,173.160004,173.25,166.739807,660500
3/23/2018,172.970001,173.619995,168.600006,168.630005,162.293442,806600
3/26/2018,171.970001,175.190002,169.649994,175.029999,168.452927,557100
3/27/2018,176.220001,176.25,167.820007,169.089996,162.73613,991200
3/28/2018,168.619995,170,166.449997,167.419998,161.128891,848700
3/29/2018,168.639999,172.720001,167.479996,171,164.574371,567200
4/2/2018,170.270004,171.070007,164.940002,166.880005,160.609177,954900
4/3/2018,168.220001,168.830002,165.789993,168.389999,162.062424,644500
4/4/2018,165.089996,171.130005,164.619995,170.619995,164.208633,581100
4/5/2018,172.139999,172.580002,170.190002,171.339996,164.901581,425400
4/6/2018,169.580002,171.139999,166.369995,167.199997,160.917145,493800
4/9/2018,168.440002,171.669998,168.199997,168.339996,162.014313,413300
4/10/2018,171.039993,173.179993,170.25,172.479996,165.998734,622300
4/11/2018,171.440002,173.339996,170.910004,171.770004,165.31543,389500
4/12/2018,172.869995,174.690002,172.600006,173.910004,167.375031,303300
4/13/2018,174.970001,175.169998,172.429993,173.220001,166.710953,474500
4/16/2018,174.350006,175.149994,173.25,174.419998,167.865845,343500
4/17/2018,175.990005,178.570007,175.669998,178.039993,171.349792,479100
4/18/2018,177.929993,178.339996,176.490005,177.740005,171.061096,399900
4/19/2018,176.669998,176.699997,175.009995,175.649994,169.049622,380100
4/20/2018,175.199997,175.279999,172.539993,173.190002,166.682068,824200
4/23/2018,173.919998,174.380005,171.679993,172.470001,165.98912,373500
4/24/2018,173.240005,173.770004,167.929993,169.210007,162.851624,640200
4/25/2018,169.589996,169.660004,166.800003,168.940002,162.591751,569900
4/26/2018,171.210007,173.029999,170.669998,172.369995,165.892868,342500
4/27/2018,174.020004,174.139999,170.75,171.639999,165.190292,386300
4/30/2018,172.059998,173.309998,170.449997,170.960007,164.535889,509900
5/1/2018,170.570007,173.160004,170.179993,173.020004,166.518463,368400
5/2/2018,174.039993,174.949997,172.850006,173.070007,166.566589,390100
5/3/2018,172.440002,174.210007,170.759995,173.610001,167.086288,383800
5/4/2018,172.880005,177.220001,172.789993,176.880005,170.233398,506100
5/7/2018,177.639999,179.139999,177.389999,178.410004,171.705902,749000
5/8/2018,178.130005,179.149994,177.419998,179.089996,172.360382,637800
5/9/2018,179.570007,181.470001,179.039993,181.440002,174.622086,504000
5/10/2018,182.059998,183.679993,181.830002,183.600006,176.700882,577100
5/11/2018,183.300003,183.759995,182.419998,183.070007,176.190796,395800
5/14/2018,183.690002,184.399994,182.570007,182.839996,175.969437,782100
5/15/2018,181.660004,181.669998,180.279999,181.25,174.439194,672000
5/16/2018,181.479996,182.550003,181.089996,182.199997,175.353455,329900
5/17/2018,181.509995,182.759995,180.440002,181.300003,174.487305,326100
5/18/2018,180.940002,181.600006,180.5,180.600006,173.813629,279400
5/21/2018,182.220001,183.160004,181.110001,182.009995,175.170639,360000
5/22/2018,182.830002,183.110001,181.25,181.580002,174.756805,264300
5/23/2018,180.190002,182.979996,180.009995,182.979996,176.104172,316200
5/24/2018,182.960007,183.190002,180.910004,182.850006,175.979065,291300
5/25/2018,182.630005,183.449997,182.419998,182.889999,176.017563,317800
5/29/2018,182.050003,182.869995,180.610001,181.860001,175.026276,369300
5/30/2018,182.809998,183.550003,182.490005,183.199997,176.315948,367500
5/31/2018,183.220001,184.5,182.860001,183.009995,176.133057,367600
6/1/2018,184.160004,186.320007,184.160004,186.320007,179.318726,2113700
6/4/2018,186.830002,188.050003,186.589996,187.880005,180.820068,450200
6/5/2018,188.360001,189,188.020004,188.910004,181.811371,626900
6/6/2018,189.110001,190,188.270004,190,182.860382,517500
6/7/2018,190.130005,190.130005,186.639999,187.850006,180.791199,516800
6/8/2018,186.669998,188.160004,186.309998,187.880005,180.820068,354600
6/11/2018,187.919998,188.410004,187.350006,187.860001,180.800812,455200
6/12/2018,188.190002,189.240005,187.970001,189.119995,182.013474,295200
6/13/2018,189.229996,190.460007,188.520004,188.75,181.657379,417100
6/14/2018,189.449997,190.460007,189.279999,189.759995,182.629395,574300
6/15/2018,189.229996,189.25,187.75,189.039993,181.936462,352000
6/18/2018,187.75,189.429993,187.009995,189.320007,182.205963,387600
6/19/2018,186.910004,188.020004,185.470001,188.009995,180.945145,525300
6/20/2018,188.479996,189.320007,188.25,188.529999,181.445602,401900
6/21/2018,189.080002,189.309998,186.460007,186.860001,179.838379,655700
6/22/2018,187.270004,187.270004,185.25,185.869995,178.88559,305800
6/25/2018,184.490005,184.490005,180.100006,181.570007,174.747162,933600
6/26/2018,182.220001,183.740005,181.839996,182.529999,175.671097,555800
6/27/2018,183.080002,183.820007,179.669998,179.729996,172.976303,584800
6/28/2018,178.970001,181.869995,178.970001,181.289993,174.952728,790900
6/29/2018,182.020004,183.020004,181.350006,181.399994,175.058884,354500
7/2/2018,179.990005,183.300003,179.669998,183.300003,176.892426,534700
7/3/2018,184,184.190002,181.149994,181.259995,174.923752,330400
7/5/2018,182.369995,183.740005,181.800003,183.639999,177.220566,597200
7/6/2018,183.919998,186.130005,183.410004,185.830002,179.33403,324200
7/9/2018,186.860001,187.440002,185.899994,187.440002,180.887772,343400
7/10/2018,187.740005,188.440002,187.440002,187.820007,181.254471,859600
7/11/2018,186.460007,187.699997,186.110001,186.830002,180.299042,358900
7/12/2018,187.699997,190.050003,187.410004,190,183.358231,340500
7/13/2018,190.050003,190.300003,189.130005,189.759995,183.126587,320100
7/16/2018,189.809998,190.089996,188.809998,189.100006,182.489731,360500
7/17/2018,187.929993,190.919998,187.440002,190.639999,183.975891,387800
7/18/2018,190.660004,190.699997,189.720001,190.529999,183.86972,300400
7/19/2018,190.199997,190.949997,189.889999,190.330002,183.676697,305300
7/20/2018,190.960007,191.229996,189.940002,190.199997,183.551254,326900
7/23/2018,189.789993,191.100006,188.830002,190.949997,184.27504,348400
7/24/2018,192.110001,192.860001,190.070007,190.660004,183.995193,438600
7/25/2018,190.869995,193.5,190.660004,193.410004,186.649048,289900
7/26/2018,192.490005,193.429993,192.089996,192.740005,186.002487,471300
7/27/2018,192.979996,193,187.809998,188.990005,182.38356,498800
7/30/2018,189.149994,189.160004,184.470001,185.600006,179.112076,585600
7/31/2018,186.149994,187.380005,184.970001,186.160004,179.652496,540600
8/1/2018,187.5,188.75,187.130005,188.300003,181.717712,385700
8/2/2018,186.809998,191.289993,186.509995,191.020004,184.34259,369100
8/3/2018,191.220001,191.529999,189.919998,191.509995,184.815475,357200
8/6/2018,191.419998,192.660004,191.139999,192.639999,185.90596,311000
8/7/2018,193.270004,193.889999,192.899994,193.410004,186.649048,346400
8/8/2018,193.300003,194.029999,192.600006,193.779999,187.006119,427200
8/9/2018,193.940002,194.770004,193.779999,193.960007,187.17984,500400
8/10/2018,192.600006,193.639999,191.949997,192.690002,185.954224,368300
8/13/2018,193.039993,194.360001,192.240005,192.330002,185.606796,389800
8/14/2018,193.029999,193.770004,191.940002,193.589996,186.822754,469900
8/15/2018,192.410004,193.149994,190.380005,191.880005,185.172531,441700
8/16/2018,193.300003,193.919998,192.710007,193.059998,186.311264,333700
8/17/2018,192.440002,194.080002,191.880005,193.740005,186.967514,400700
8/20/2018,194.210007,194.25,192.649994,193.559998,186.793793,439000
8/21/2018,194.009995,195.119995,193.839996,193.979996,187.199097,345100
8/22/2018,193.639999,195.289993,193.350006,194.970001,188.15451,292400
8/23/2018,194.860001,196.479996,194.789993,195.589996,188.752823,325600
8/24/2018,196.190002,197.869995,196.190002,197.830002,190.91452,367400
8/27/2018,198.740005,199.600006,198.25,199.350006,192.381409,449200
8/28/2018,200.009995,200.460007,199.380005,200.300003,193.298187,338400
8/29/2018,200.320007,202.350006,200.320007,202.220001,195.151093,3916000
8/30/2018,201.820007,203.070007,201.179993,201.729996,194.678192,480200
8/31/2018,201.550003,203.130005,201.550003,202.800003,195.710815,331800
9/4/2018,202.440002,203.179993,201.210007,203.089996,195.990646,510600
9/5/2018,202.929993,202.929993,198.880005,199.929993,192.941101,543300
9/6/2018,199.929993,200.300003,197.5,198.860001,191.908539,510200
9/7/2018,197.789993,200.130005,197.449997,198.25,191.319839,456900
9/10/2018,199.070007,199.229996,197.779999,198.979996,192.024307,352300
9/11/2018,198.220001,200.759995,197.779999,200.240005,193.240295,513500
9/12/2018,200.089996,200.119995,197.529999,199.850006,192.863922,441300
9/13/2018,201.100006,203.009995,201.009995,202.160004,195.093155,420100
9/14/2018,202.410004,203.339996,201.369995,202.350006,195.276535,372800
9/17/2018,202.119995,202.369995,199.070007,199.289993,192.323471,367700
9/18/2018,199.360001,201.5,199.169998,200.600006,193.587692,799300
9/19/2018,200.75,201.320007,198.830002,199.610001,192.632294,507900
9/20/2018,200.860001,202.130005,200.130005,201.770004,194.716827,795700
9/21/2018,202.559998,202.970001,201.070007,201.449997,194.40799,699200
9/24/2018,199.830002,201.660004,198.910004,201.539993,195.123444,438100
9/25/2018,201.559998,202.029999,200.860001,201.610001,195.191269,309600
9/26/2018,201.830002,202.610001,200.350006,200.660004,194.2715,520700
9/27/2018,201.509995,202.369995,201.470001,201.660004,195.239639,387800
9/28/2018,201.369995,202.789993,201.270004,202.559998,196.110977,312600
10/1/2018,203.580002,204.199997,202.479996,202.929993,196.469208,506100
10/2/2018,202.929993,204.009995,202.179993,202.669998,196.217499,646500
10/3/2018,203.5,204.440002,203.220001,203.559998,197.079147,418700
10/4/2018,202.789993,203,198.600006,199.979996,193.613144,705500
10/5/2018,199.910004,200.509995,195.309998,197.350006,191.066864,752700
10/8/2018,196.5,196.800003,192.570007,194.759995,188.559311,777000
10/9/2018,194.690002,196.440002,194.300003,195.270004,189.053101,649500
10/10/2018,194.380005,194.380005,185.839996,186.199997,180.271866,1403600
10/11/2018,185.429993,188.490005,182.259995,183.600006,177.754623,1910200
10/12/2018,188.580002,189.850006,185.720001,189.259995,183.234406,1150400
10/15/2018,188.809998,189.139999,186.259995,186.550003,180.610718,655100
10/16/2018,188.880005,192.940002,188.5,192.350006,186.226044,682900
10/17/2018,192.830002,192.830002,190,191.669998,185.567719,566100
10/18/2018,190.809998,190.809998,186.669998,187.800003,181.820923,1090500
10/19/2018,188.800003,190.589996,186.660004,187.259995,181.298096,503800
10/22/2018,188.039993,189.910004,186.929993,188.779999,182.769714,752600
10/23/2018,185.139999,189.080002,183.020004,188.070007,182.082321,890000
10/24/2018,187.710007,188.070007,179.419998,179.630005,173.911041,990800
10/25/2018,182.029999,186.330002,181.710007,185.399994,179.497299,1115800
10/26/2018,180.929993,184.929993,178.960007,181.679993,175.895752,864100
10/29/2018,184.320007,185.479996,175.119995,178.679993,172.991272,973800
10/30/2018,178.160004,181.179993,177.410004,180.970001,175.208359,904100
10/31/2018,183.580002,186.850006,183.220001,185.389999,179.48764,680000
11/1/2018,185.809998,188.059998,184.270004,187.929993,181.946747,686900
11/2/2018,186.710007,187.759995,183.050003,184.509995,178.635681,641800
11/5/2018,184.350006,184.350006,181.509995,184.070007,178.209686,507400
11/6/2018,183.889999,186,183.550003,185.190002,179.294022,522700
11/7/2018,187.169998,190.580002,187,190.5,184.434967,617700
11/8/2018,189.839996,190.639999,189.009995,190.149994,184.096115,480900
11/9/2018,188.389999,188.75,185.190002,186.869995,180.920517,463200
11/12/2018,185.25,185.550003,179.960007,180.440002,174.695221,589300
11/13/2018,180.710007,183.580002,180.039993,180.520004,174.77269,802400
11/14/2018,182.419998,182.979996,177.630005,178.559998,172.875092,2561200
11/15/2018,178.800003,183.410004,177.789993,183.029999,177.202789,2085500
11/16/2018,180.979996,183.690002,180.690002,182.770004,176.951065,522100
11/19/2018,181.720001,182,175.100006,175.570007,169.980286,761800
11/20/2018,170.759995,174.330002,169.679993,172,166.523956,1628000
11/21/2018,174.570007,175.039993,172.669998,173.449997,167.92778,540300
11/23/2018,171.740005,173.899994,171.410004,172.289993,166.804703,208300
11/26/2018,174.399994,176.070007,173.610001,176.029999,170.425644,555400
11/27/2018,174.869995,176.559998,173.860001,176.169998,170.561157,438700
11/28/2018,177.619995,182.350006,177.130005,182.320007,176.515366,611800
11/29/2018,181.860001,182.229996,179.809998,180.880005,175.121216,485300
11/30/2018,181.229996,182.779999,180.300003,182.669998,176.854248,425000
12/3/2018,187.149994,187.520004,184.529999,186.520004,180.581635,1336200
12/4/2018,185.309998,185.449997,179.070007,179.350006,173.639938,691000
12/6/2018,175.440002,179.889999,174.550003,179.889999,174.16275,919700
12/7/2018,179.199997,179.990005,172.860001,173.669998,168.140793,735300
12/10/2018,172.899994,176.610001,171.899994,175.970001,170.367554,860100
12/11/2018,178.729996,178.970001,174.729996,176.050003,170.445007,859800
12/12/2018,178.860001,180.369995,177.600006,177.630005,171.974716,605100
12/13/2018,178.020004,178.860001,176.080002,177,171.985382,476800
12/14/2018,174.910004,175.910004,172.619995,172.869995,167.972382,678800
12/17/2018,172.270004,173.190002,167.610001,168.869995,164.085709,3788100
12/18/2018,170.25,171.75,168.910004,170.279999,165.45578,969500
12/19/2018,170.220001,173,165.289993,166.820007,162.093826,1194200
12/20/2018,166.220001,167.820007,161.550003,163.970001,159.324554,1619200
12/21/2018,163.429993,165.649994,158.139999,158.899994,154.398178,1495600
12/24/2018,157.410004,159.25,154.720001,154.809998,150.424057,1099800
12/26/2018,155.940002,164.160004,155.100006,164.160004,159.509155,1532400
12/27/2018,161.979996,165.509995,159.029999,165.509995,160.820953,1026200
12/28/2018,166.529999,167.929993,163.789993,165.169998,160.49054,1232600
12/31/2018,166.610001,167.330002,165.410004,166.830002,162.103531,965900
1/2/2019,163.550003,167.770004,163.339996,166.929993,162.200668,861200
1/3/2019,162.740005,163.020004,158.5,158.679993,154.184418,705100
1/4/2019,161.539993,166.350006,161.070007,165.580002,160.888947,731900
1/7/2019,165.869995,168.529999,165.5,167.429993,162.686508,1108000
1/8/2019,169.070007,169.690002,166.940002,169.039993,164.250916,4256000
1/9/2019,169.910004,172.029999,169.729996,171.149994,166.301102,796200
1/10/2019,170,172.050003,169.139999,171.949997,167.078476,402800
1/11/2019,171.080002,172,170.740005,171.850006,166.981293,391300
1/14/2019,170.259995,170.710007,169.559998,170.149994,165.329468,550800
1/15/2019,170.470001,172.960007,170.449997,172.660004,167.768341,436500
1/16/2019,172.940002,173.949997,172.300003,172.839996,167.943268,3646600
1/17/2019,172.210007,175.050003,171.899994,174.160004,169.225845,582600
1/18/2019,175.669998,177.199997,174.669998,176.75,171.742477,628300
1/22/2019,175.449997,175.710007,172.5,173.839996,168.914932,1039500
1/23/2019,174.520004,175.850006,172.429993,174.25,169.313324,501500
1/24/2019,174.839996,176.470001,174.839996,176.039993,171.052597,581600
1/25/2019,177.350006,179.199997,176.779999,178.770004,173.705215,633000
1/28/2019,176.300003,176.589996,175.100006,176.539993,171.538422,564300
1/29/2019,176.759995,176.869995,174.429993,174.770004,169.818573,535100
1/30/2019,177.399994,180.259995,176.470001,179.789993,174.69632,851900
1/31/2019,179.190002,181.149994,178.729996,180.160004,175.055862,640600
2/1/2019,180.369995,182.139999,180.160004,181.380005,176.241302,515600
2/4/2019,181.639999,184.229996,181.589996,184.229996,179.010574,436800
2/5/2019,184.699997,186.149994,184.600006,185.75,180.487488,532300
2/6/2019,185.960007,186.860001,185.169998,186.399994,181.11908,411900
2/7/2019,184.720001,185.449997,182.679993,183.880005,178.670471,514600
2/8/2019,182.300003,185.070007,182.179993,185.070007,179.826782,451400
2/11/2019,185.820007,186.660004,184.75,185.169998,179.92392,380600
2/12/2019,186.419998,187.839996,186.240005,187.679993,182.362808,580000
2/13/2019,188.570007,189.179993,187.740005,187.970001,182.644592,411200
2/14/2019,187.389999,189.050003,187.119995,188.410004,183.072159,404900
2/15/2019,189.929993,190,188.759995,189.850006,184.471359,389700
2/19/2019,189.419998,190.550003,189.190002,190,184.617081,654800
2/20/2019,190.160004,190.979996,189.320007,190.270004,184.879425,1070500
2/21/2019,189.869995,190.910004,189.080002,190.229996,184.840561,341300
2/22/2019,191.050003,192.770004,191.009995,192.770004,187.308609,387100
2/25/2019,194.339996,194.990005,193.550003,193.669998,188.183136,929000
2/26/2019,193.110001,194.5,193.009995,193.979996,188.484329,724100
2/27/2019,193.289993,194.100006,191.970001,193.979996,188.484329,400600
2/28/2019,193.300003,194.080002,192.809998,193.360001,187.881882,273400
3/1/2019,194.860001,195,192.990005,194.600006,189.086777,410700
3/4/2019,195.419998,195.660004,191.25,193.479996,187.99852,563900
3/5/2019,193.440002,193.470001,192.220001,192.830002,187.366913,359300
3/6/2019,192.830002,192.850006,191.320007,191.580002,186.152328,319700
3/7/2019,191.059998,191.289993,189.259995,189.919998,184.539337,518400
3/8/2019,187.529999,190.009995,187.130005,189.940002,184.558792,452600
3/11/2019,190.669998,194.229996,190.669998,194.110001,188.610626,564700
3/12/2019,194.559998,195.779999,193.929993,195.070007,189.543457,1331200
3/13/2019,195.990005,197.470001,195.580002,196.289993,190.728867,650200
3/14/2019,196.720001,197.25,196.110001,196.679993,191.107834,368600
3/15/2019,197.259995,199.729996,197.190002,198.889999,193.255219,473700
3/18/2019,199.160004,200.270004,198.369995,199.649994,193.993668,567400
3/19/2019,200.509995,200.970001,199.369995,200.130005,194.460129,537300
3/20/2019,200,201.110001,198.190002,199.520004,193.867355,722700
3/21/2019,198.869995,204.240005,198.869995,203.880005,198.698395,476700
3/22/2019,202.710007,203.559998,198.630005,198.699997,193.65004,984500
3/25/2019,198.110001,199.059998,196.5,197.889999,192.860626,541900
3/26/2019,199.460007,200.809998,197.949997,199.039993,193.981384,454300
3/27/2019,199.380005,200,195.869995,197.789993,192.763153,542900
3/28/2019,198.320007,199.449997,197.330002,198.619995,193.572067,436300
3/29/2019,200.149994,200.710007,199.470001,200.630005,195.530975,413300
4/1/2019,202.75,203.610001,201.5,203.440002,198.269562,793700
4/2/2019,203.419998,204.309998,202.839996,204.020004,198.834839,469600
4/3/2019,205.270004,206.770004,204.949997,205.740005,200.511124,542200
4/4/2019,205.710007,206.100006,203.25,204.639999,199.439072,421400
4/5/2019,205.330002,205.839996,204.990005,205.610001,200.384399,407600
4/8/2019,205.169998,206.460007,204.160004,206.429993,201.183563,530900
4/9/2019,205.520004,206.369995,205.100006,205.479996,200.257706,698700
4/10/2019,205.759995,207.139999,205.649994,207.119995,201.856049,551700
4/11/2019,207.440002,207.550003,206.529999,207.020004,201.758591,357300
4/12/2019,208.160004,208.399994,207.020004,208.360001,203.064514,387600
4/15/2019,208.529999,208.979996,207.25,208.360001,203.064514,395600
4/16/2019,209.110001,209.660004,208.360001,209.259995,203.94165,403000
4/17/2019,210.449997,210.589996,209.160004,210.009995,204.672607,583100
4/18/2019,210.289993,210.440002,208.839996,210.389999,205.042923,383500
4/22/2019,209.550003,211.080002,209.350006,211.039993,205.676422,493900
4/23/2019,211.490005,213.699997,211.25,213.470001,208.044662,1969500
4/24/2019,213.610001,214.649994,213.330002,213.610001,208.181076,486800
4/25/2019,214.639999,215.039993,212.149994,213.339996,207.917969,626300
4/26/2019,212.369995,212.910004,210.610001,212.889999,207.479385,1700700
4/29/2019,212.910004,213.770004,212.830002,213.029999,207.61586,1509700
4/30/2019,213.020004,213.669998,211.669998,213.410004,207.986191,1412900
5/1/2019,215.410004,215.770004,212.589996,212.589996,207.187012,461000
5/2/2019,212.580002,214.070007,210.369995,211.610001,206.231934,817900
5/3/2019,212.600006,213.880005,212.119995,213.690002,208.259064,323400
5/6/2019,208.740005,212.559998,207.899994,212.25,206.855652,1000500
5/7/2019,209.820007,210.699997,205.830002,207.740005,202.460281,1050400
5/8/2019,207.190002,209.059998,206.610001,207.360001,202.089951,704500
5/9/2019,204.979996,206.570007,202.309998,205.970001,200.735245,917900
5/10/2019,204.660004,207.440002,201.660004,206.550003,201.300537,523900
5/13/2019,200.889999,201.880005,197.949997,198.539993,193.49408,1560000
5/14/2019,199.600006,203.009995,199.580002,201.869995,196.739441,662500
5/15/2019,200.479996,204.600006,200.380005,203.940002,198.756836,1531700
5/16/2019,204.179993,207.389999,203.979996,206.050003,200.813248,795000
5/17/2019,203.880005,206.830002,203.789993,204,198.815338,404700
5/20/2019,200.850006,202.070007,199.589996,200.429993,195.33606,640900
5/21/2019,202.580002,203.710007,202.309998,203.169998,198.006424,307400
5/22/2019,201.779999,203.25,201.779999,201.940002,196.807678,314700
5/23/2019,199.389999,199.509995,196.960007,198.270004,193.230957,791700
5/24/2019,199.5,200.389999,198.270004,198.429993,193.386902,292200
5/28/2019,199.050003,200.360001,197.809998,197.809998,192.782654,418800
5/29/2019,196.509995,197.699997,195.389999,196.479996,191.486435,786600
5/30/2019,197.119995,198.199997,196.449997,197.639999,192.616959,404700
5/31/2019,195.229996,196.320007,194.389999,194.460007,189.517807,480000
6/3/2019,194.789993,195.699997,189.690002,190.919998,186.067764,837600
6/4/2019,193.380005,197.369995,192.509995,197.259995,192.246628,433800
6/5/2019,199.75,200.270004,197.399994,199.809998,194.731796,818100
6/6/2019,200.199997,202.5,199.360001,202.020004,196.885651,552500
6/7/2019,203.039993,206.729996,202.800003,205.550003,200.325897,403900
6/10/2019,207.240005,209.949997,207.179993,207.800003,202.518738,799300
6/11/2019,210.070007,210.309998,206.470001,207.550003,202.275101,1218000
6/12/2019,206.860001,207.259995,206.059998,206.649994,201.397995,395500
6/13/2019,207.389999,207.869995,206.589996,207.25,201.982727,1036700
6/14/2019,205.699997,206.059998,204.679993,205.389999,200.170013,248000
6/17/2019,205.580002,206.699997,205.389999,205.800003,200.56958,274400
6/18/2019,207.860001,210.5,207.339996,209.25,203.931915,402400
6/19/2019,209.839996,210.75,208.5,210.259995,204.91626,377000
6/20/2019,213.399994,214.039993,211.470001,213.160004,207.742538,467100
6/21/2019,212.179993,213.169998,211.259995,211.399994,206.645737,481600
6/24/2019,211.800003,212.179993,211.220001,211.220001,206.469803,286300
6/25/2019,211.210007,211.320007,207.289993,207.520004,202.853043,470300
6/26/2019,209.440002,211.130005,209.440002,209.509995,204.798264,278900
6/27/2019,210.369995,210.970001,209.929993,210.479996,205.746445,392600
6/28/2019,211.199997,211.380005,209.850006,210.889999,206.147232,632300
7/1/2019,215.369995,215.660004,213.029999,213.979996,209.16774,893700
7/2/2019,213.75,214.610001,213.300003,214.610001,209.783569,355300
7/3/2019,215.029999,216.149994,214.619995,216.149994,211.28894,239500
7/5/2019,214.630005,216.100006,213.639999,215.820007,210.96637,275700
7/8/2019,214.350006,214.490005,213.320007,214.220001,209.402328,251100
7/9/2019,212.949997,215.229996,212.889999,215.029999,210.194122,848700
7/10/2019,216.149994,218.009995,216.139999,216.679993,211.806992,610100
7/11/2019,217.240005,218.149994,216.649994,217.399994,212.510818,381600
7/12/2019,217.929993,219.160004,217.690002,219.139999,214.211685,304500
7/15/2019,219.589996,220,219.119995,219.679993,214.739517,280600
7/16/2019,219.509995,219.509995,217.369995,217.820007,212.921402,1653000
7/17/2019,217.919998,218.649994,217.289993,217.289993,212.403305,218000
7/18/2019,217,219.139999,216.520004,218.830002,213.908676,348000
7/19/2019,220.669998,220.899994,217.529999,217.639999,212.745438,369400
7/22/2019,218.509995,220.570007,218.509995,220,215.052338,354100
7/23/2019,221.289993,221.289993,219.5,221.25,216.274246,316500
7/24/2019,220.990005,223.369995,220.860001,223.320007,218.297699,332800
7/25/2019,222.889999,222.889999,221.270004,221.740005,216.75325,385000
7/26/2019,222.570007,223.589996,222.529999,223.279999,218.258591,253800
7/29/2019,223.279999,223.669998,220.960007,222.929993,217.916473,528800
7/30/2019,221.240005,222.429993,220.880005,221.580002,216.596802,230100
7/31/2019,222.520004,222.960007,216.050003,218.350006,213.439468,664600
8/1/2019,218.740005,223.199997,216.179993,217.25,212.364227,880600
8/2/2019,215.509995,216,211.440002,213.199997,208.405289,686600
8/5/2019,207.580002,207.610001,202.619995,204.440002,199.842316,1097000
8/6/2019,206.970001,208.270004,205.169998,207.429993,202.76503,695200
8/7/2019,205.270004,209.25,204.139999,208.850006,204.153107,462400
